review_id,review,rating,category,platform,sentiment
1753,Neither great nor terrible. Decent for the price. Seriously.,3,Clothing,Meesho,Neutral
1754,Horrible experience. Customer service was useless. Seriously.,1,Sports,Meesho,Negative
1755,Incredible value. Better than I expected. Recommending to friends. Overall.,5,Home,Meesho,Positive
1756,Perfect product! Zero issues. Very impressed with the quality. Overall.,5,Beauty,Flipkart,Positive
1757,Awful product. Doesn't work at all. Very frustrated. Seriously.,2,Clothing,Myntra,Negative
1758,Terrible quality. Would not recommend to anyone. Overall.,1,Home,Flipkart,Negative
1759,Cheap and flimsy. Fell apart on first use. Overall.,2,Clothing,Flipkart,Negative
1760,Perfect product! Zero issues. Very impressed with the quality. Seriously.,4,Books,Nykaa,Positive
1761,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,4,Home,Flipkart,Positive
1762,Average quality. Met basic expectations nothing more. Overall.,3,Home,Flipkart,Neutral
1763,Average quality. Met basic expectations nothing more.,3,Beauty,Myntra,Neutral
1764,Very disappointing. Nothing like the description. Really.,2,Electronics,Amazon,Negative
1765,Superb quality and value for money. Totally worth it!,5,Clothing,Meesho,Positive
1766,Product is nothing like advertised. Totally misleading. Honestly.,1,Beauty,Meesho,Negative
1767,Incredible value. Better than I expected. Recommending to friends. Overall.,5,Electronics,Amazon,Positive
1768,Exceeded my expectations. Great quality and fast delivery.,5,Clothing,Amazon,Positive
1769,Terrible quality. Would not recommend to anyone. Overall.,2,Beauty,Amazon,Negative
1770,Very disappointing. Nothing like the description. Honestly.,2,Beauty,Meesho,Negative
1771,Best purchase I've made this year. Love everything about it! Overall.,4,Electronics,Nykaa,Positive
1772,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Sports,Nykaa,Positive
1773,Awful product. Doesn't work at all. Very frustrated. Seriously.,2,Sports,Nykaa,Negative
1774,Defective item. Had to return it. Very annoying process. Really.,1,Beauty,Amazon,Negative
1775,Great experience overall. Customer support was very helpful. Seriously.,4,Sports,Meesho,Positive
1776,Average quality. Met basic expectations nothing more. Seriously.,3,Clothing,Nykaa,Neutral
1777,Best purchase I've made this year. Love everything about it!,4,Books,Amazon,Positive
1778,Exceeded my expectations. Great quality and fast delivery. Overall.,5,Sports,Flipkart,Positive
1779,Incredible value. Better than I expected. Recommending to friends. Really.,4,Books,Amazon,Positive
1780,Acceptable quality. Would consider buying again maybe. Overall.,3,Beauty,Nykaa,Neutral
1781,Great experience overall. Customer support was very helpful. Overall.,5,Sports,Myntra,Positive
1782,Awful product. Doesn't work at all. Very frustrated. Seriously.,1,Beauty,Amazon,Negative
1783,"Fantastic product, works perfectly. Will definitely buy again. Overall.",4,Clothing,Flipkart,Positive
1784,Poor quality. Looks cheap and feels cheap. Overall.,2,Clothing,Nykaa,Negative
1785,Love this product! It works like a charm. Highly satisfied. Overall.,5,Home,Flipkart,Positive
1786,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Beauty,Flipkart,Positive
1787,Worst purchase ever. Complete waste of money. Really.,2,Beauty,Myntra,Negative
1788,Waste of money. Stopped working after 2 days. Honestly.,1,Clothing,Myntra,Negative
1789,It arrived on time. Product works. That's about it. Honestly.,3,Electronics,Nykaa,Neutral
1790,Outstanding quality! The packaging was excellent too.,4,Electronics,Nykaa,Positive
1791,Very happy with this purchase. Exactly as described. Overall.,4,Books,Myntra,Positive
1792,Smooth experience from ordering to delivery. Product is top-notch. Overall.,4,Electronics,Amazon,Positive
1793,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",5,Electronics,Flipkart,Positive
1794,Garbage product. Complete disappointment.,2,Home,Amazon,Negative
1795,Very bad experience. Delayed delivery and broken product.,2,Books,Nykaa,Negative
1796,This product is absolutely amazing! Highly recommend it. Overall.,4,Home,Flipkart,Positive
1797,Perfect product! Zero issues. Very impressed with the quality. Honestly.,5,Sports,Flipkart,Positive
1798,Incredible value. Better than I expected. Recommending to friends. Really.,4,Clothing,Meesho,Positive
1799,Horrible experience. Customer service was useless. Overall.,1,Beauty,Flipkart,Negative
1800,Extremely disappointed. Product arrived damaged. Really.,2,Home,Myntra,Negative
1801,Awful product. Doesn't work at all. Very frustrated. Overall.,2,Home,Nykaa,Negative
1802,Neither great nor terrible. Decent for the price. Overall.,3,Beauty,Amazon,Neutral
1803,It arrived on time. Product works. That's about it. Overall.,3,Electronics,Amazon,Neutral
1804,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Sports,Amazon,Positive
1805,Outstanding quality! The packaging was excellent too. Seriously.,5,Home,Nykaa,Positive
1806,It's fine. Delivery was on time. Product is average. Honestly.,3,Home,Nykaa,Neutral
1807,Waste of money. Stopped working after 2 days. Honestly.,1,Electronics,Nykaa,Negative
1808,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Beauty,Nykaa,Positive
1809,Poor quality. Looks cheap and feels cheap.,1,Home,Flipkart,Negative
1810,Garbage product. Complete disappointment. Really.,1,Electronics,Myntra,Negative
1811,Acceptable quality. Would consider buying again maybe. Overall.,3,Electronics,Meesho,Neutral
1812,Best purchase I've made this year. Love everything about it! Seriously.,5,Books,Flipkart,Positive
1813,Average quality. Met basic expectations nothing more. Overall.,3,Books,Meesho,Neutral
1814,"Fantastic product, works perfectly. Will definitely buy again.",4,Home,Flipkart,Positive
1815,Acceptable quality. Would consider buying again maybe. Seriously.,3,Home,Nykaa,Neutral
1816,Product is okay. Nothing special but does the job. Overall.,3,Electronics,Nykaa,Neutral
1817,Outstanding quality! The packaging was excellent too. Seriously.,5,Electronics,Myntra,Positive
1818,It's fine. Delivery was on time. Product is average. Honestly.,3,Books,Amazon,Neutral
1819,Superb quality and value for money. Totally worth it! Seriously.,4,Sports,Nykaa,Positive
1820,It arrived on time. Product works. That's about it. Seriously.,3,Home,Amazon,Neutral
1821,Incredible value. Better than I expected. Recommending to friends. Really.,5,Home,Meesho,Positive
1822,Very happy with this purchase. Exactly as described. Really.,5,Sports,Myntra,Positive
1823,Superb quality and value for money. Totally worth it! Really.,5,Clothing,Myntra,Positive
1824,Terrible product. Broke within a week of use. Really.,2,Electronics,Flipkart,Negative
1825,Best purchase I've made this year. Love everything about it! Honestly.,5,Beauty,Myntra,Positive
1826,It's fine. Delivery was on time. Product is average. Really.,3,Home,Myntra,Neutral
1827,Superb quality and value for money. Totally worth it! Really.,5,Books,Meesho,Positive
1828,Garbage product. Complete disappointment. Really.,2,Electronics,Amazon,Negative
1829,Very disappointing. Nothing like the description. Overall.,1,Sports,Amazon,Negative
1830,Poor quality. Looks cheap and feels cheap. Overall.,1,Home,Nykaa,Negative
1831,Extremely disappointed. Product arrived damaged. Overall.,2,Books,Meesho,Negative
1832,"5 stars! Brilliant product, quick shipping, great seller.",4,Clothing,Nykaa,Positive
1833,Outstanding quality! The packaging was excellent too. Overall.,4,Beauty,Flipkart,Positive
1834,Extremely disappointed. Product arrived damaged. Honestly.,1,Beauty,Amazon,Negative
1835,Awful product. Doesn't work at all. Very frustrated. Really.,1,Sports,Flipkart,Negative
1836,Best purchase I've made this year. Love everything about it! Seriously.,5,Books,Flipkart,Positive
1837,It arrived on time. Product works. That's about it. Seriously.,3,Sports,Flipkart,Neutral
1838,This product is absolutely amazing! Highly recommend it. Honestly.,5,Sports,Myntra,Positive
1839,Poor quality. Looks cheap and feels cheap. Overall.,1,Home,Meesho,Negative
1840,"5 stars! Brilliant product, quick shipping, great seller. Overall.",4,Electronics,Myntra,Positive
1841,Very happy with this purchase. Exactly as described. Really.,5,Books,Amazon,Positive
1842,This product is absolutely amazing! Highly recommend it. Overall.,4,Clothing,Myntra,Positive
1843,Very well made. Good materials and solid construction. Honestly.,4,Clothing,Myntra,Positive
1844,Fairly standard product. Looks okay. Average quality. Overall.,3,Books,Amazon,Neutral
1845,This product is absolutely amazing! Highly recommend it. Overall.,4,Books,Myntra,Positive
1846,Terrible quality. Would not recommend to anyone. Really.,2,Beauty,Myntra,Negative
1847,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",4,Clothing,Nykaa,Positive
1848,Great experience overall. Customer support was very helpful. Really.,4,Beauty,Meesho,Positive
1849,Average quality. Met basic expectations nothing more.,3,Sports,Myntra,Neutral
1850,Superb quality and value for money. Totally worth it!,4,Beauty,Flipkart,Positive
1851,"Fantastic product, works perfectly. Will definitely buy again.",5,Beauty,Myntra,Positive
1852,Acceptable quality. Would consider buying again maybe. Overall.,3,Books,Meesho,Neutral
1853,Worst purchase ever. Complete waste of money. Seriously.,2,Home,Meesho,Negative
1854,Awful product. Doesn't work at all. Very frustrated. Really.,1,Sports,Myntra,Negative
1855,Very disappointing. Nothing like the description. Seriously.,2,Sports,Amazon,Negative
1856,Very bad experience. Delayed delivery and broken product. Honestly.,1,Home,Nykaa,Negative
1857,Average quality. Met basic expectations nothing more. Really.,3,Home,Nykaa,Neutral
1858,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,5,Sports,Myntra,Positive
1859,This product is absolutely amazing! Highly recommend it.,4,Clothing,Nykaa,Positive
1860,Garbage product. Complete disappointment.,2,Beauty,Nykaa,Negative
1861,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Beauty,Myntra,Positive
1862,Very disappointing. Nothing like the description. Seriously.,1,Sports,Flipkart,Negative
1863,Incredible value. Better than I expected. Recommending to friends. Overall.,4,Clothing,Myntra,Positive
1864,Product is okay. Nothing special but does the job. Really.,3,Clothing,Nykaa,Neutral
1865,Incredible value. Better than I expected. Recommending to friends.,5,Books,Myntra,Positive
1866,Perfect product! Zero issues. Very impressed with the quality. Really.,5,Home,Nykaa,Positive
1867,This product is absolutely amazing! Highly recommend it. Overall.,4,Clothing,Myntra,Positive
1868,This product is absolutely amazing! Highly recommend it. Honestly.,4,Beauty,Myntra,Positive
1869,Average product for average price. Pretty standard.,3,Clothing,Meesho,Neutral
1870,Outstanding quality! The packaging was excellent too.,4,Beauty,Meesho,Positive
1871,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Clothing,Meesho,Positive
1872,Best purchase I've made this year. Love everything about it! Really.,5,Clothing,Flipkart,Positive
1873,Very bad experience. Delayed delivery and broken product. Overall.,1,Electronics,Myntra,Negative
1874,Best purchase I've made this year. Love everything about it!,5,Clothing,Amazon,Positive
1875,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Beauty,Meesho,Positive
1876,Love this product! It works like a charm. Highly satisfied. Seriously.,4,Sports,Amazon,Positive
1877,This product is absolutely amazing! Highly recommend it. Seriously.,4,Beauty,Amazon,Positive
1878,Smooth experience from ordering to delivery. Product is top-notch. Overall.,4,Clothing,Nykaa,Positive
1879,This product is absolutely amazing! Highly recommend it.,4,Beauty,Myntra,Positive
1880,Average quality. Met basic expectations nothing more. Really.,3,Clothing,Meesho,Neutral
1881,Garbage product. Complete disappointment. Really.,2,Books,Myntra,Negative
1882,"Fantastic product, works perfectly. Will definitely buy again.",4,Beauty,Myntra,Positive
1883,Worst purchase ever. Complete waste of money. Seriously.,1,Electronics,Nykaa,Negative
1884,Love this product! It works like a charm. Highly satisfied. Really.,5,Electronics,Flipkart,Positive
1885,"5 stars! Brilliant product, quick shipping, great seller. Really.",5,Books,Myntra,Positive
1886,Very well made. Good materials and solid construction. Seriously.,5,Home,Flipkart,Positive
1887,Neither great nor terrible. Decent for the price. Seriously.,3,Books,Myntra,Neutral
1888,Very happy with this purchase. Exactly as described. Overall.,4,Electronics,Amazon,Positive
1889,Very disappointing. Nothing like the description.,2,Books,Nykaa,Negative
1890,"5 stars! Brilliant product, quick shipping, great seller. Overall.",4,Sports,Myntra,Positive
1891,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Beauty,Myntra,Positive
1892,Average quality. Met basic expectations nothing more. Seriously.,3,Clothing,Flipkart,Neutral
1893,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",5,Electronics,Amazon,Positive
1894,Very bad experience. Delayed delivery and broken product. Really.,2,Electronics,Myntra,Negative
1895,It's fine. Delivery was on time. Product is average. Honestly.,3,Books,Myntra,Neutral
1896,Superb quality and value for money. Totally worth it!,5,Beauty,Myntra,Positive
1897,Incredible value. Better than I expected. Recommending to friends. Honestly.,4,Home,Nykaa,Positive
1898,Love this product! It works like a charm. Highly satisfied.,5,Sports,Flipkart,Positive
1899,Great experience overall. Customer support was very helpful.,5,Sports,Flipkart,Positive
1900,Poor quality. Looks cheap and feels cheap. Seriously.,2,Clothing,Amazon,Negative
