date,category,region,units_sold,discount_pct,sales_amount
2021-04-19,Clothing,East,32,0.34,2598.49
2022-07-13,Electronics,North,11,0.06,8089.87
2023-01-10,Food,North,39,0.36,2872.61
2023-05-10,Clothing,North,47,0.11,3023.61
2022-12-31,Sports,South,24,0.36,6579.79
2021-04-10,Electronics,North,11,0.32,7888.76
2022-08-17,Electronics,West,29,0.23,8185.62
2022-08-21,Food,North,26,0.27,1533.4
2023-12-21,Sports,North,16,0.13,7205.72
2021-06-07,Sports,East,35,0.23,3923.82
2023-11-19,Clothing,West,20,0.12,4891.24
2022-02-01,Electronics,North,46,0.16,8101.36
2022-01-11,Furniture,East,3,0.31,18562.81
2021-07-13,Food,North,1,0.1,1816.07
2021-12-09,Sports,North,47,0.34,6170.37
2022-10-23,Clothing,East,1,0.15,2429.18
2022-10-10,Electronics,East,17,0.21,7473.22
2022-09-09,Furniture,South,2,0.38,11691.93
2022-07-10,Clothing,South,29,0.27,2853.74
2023-01-13,Furniture,West,20,0.26,18055.57
2021-07-16,Food,North,6,0.28,1193.13
2023-12-31,Electronics,West,8,0.37,11011.4
2022-12-22,Electronics,South,29,0.1,12513.69
2021-10-22,Sports,North,48,0.25,4223.65
2021-01-27,Sports,South,33,0.16,6030.13
2021-10-08,Clothing,South,3,0.0,3626.93
2023-11-28,Sports,East,35,0.05,5598.17
2022-07-31,Food,West,5,0.13,1434.55
2023-02-03,Electronics,South,27,0.23,8079.77
2023-09-21,Furniture,West,44,0.35,11792.42
2023-04-24,Food,South,12,0.32,1102.17
2022-11-28,Food,North,20,0.22,2687.38
2021-11-30,Furniture,North,45,0.03,18142.0
2021-07-29,Sports,North,20,0.11,4312.01
2022-03-23,Clothing,North,9,0.15,2588.19
2021-11-13,Electronics,North,39,0.25,12414.99
2023-10-28,Electronics,North,4,0.03,7688.36
2022-03-29,Sports,South,19,0.21,4123.61
2022-01-21,Electronics,North,38,0.36,12989.79
2023-12-13,Food,West,27,0.28,2676.04
2023-12-26,Clothing,North,45,0.32,4669.61
2021-08-22,Clothing,North,43,0.27,3675.25
2023-05-05,Clothing,East,13,0.08,2715.17
2023-08-02,Clothing,North,13,0.04,3245.32
2021-06-06,Electronics,South,22,0.33,7584.07
2021-08-27,Clothing,South,28,0.28,2819.13
2021-09-26,Clothing,East,47,0.23,3795.36
2021-02-05,Clothing,East,45,0.08,3136.83
2023-09-10,Clothing,North,22,0.24,3703.58
2022-12-15,Clothing,East,43,0.01,4448.7
2022-10-01,Food,South,19,0.05,2110.4
2023-01-13,Furniture,North,8,0.12,18025.86
2021-10-12,Electronics,South,8,0.18,8066.89
2023-06-25,Furniture,North,42,0.05,12012.1
2023-12-08,Clothing,East,26,0.05,4680.29
2022-12-02,Sports,South,48,0.29,5870.57
2021-12-19,Clothing,West,26,0.23,3805.45
2022-09-16,Electronics,West,23,0.21,7982.15
2021-02-28,Electronics,West,43,0.18,8066.2
2021-08-31,Clothing,North,13,0.39,3817.43
2022-04-01,Food,South,28,0.02,369.76
2021-09-21,Food,West,9,0.07,2308.68
2021-10-19,Furniture,West,20,0.26,12524.13
2022-04-10,Clothing,South,19,0.05,3342.81
2022-09-22,Electronics,North,48,0.24,8077.12
2021-09-14,Clothing,North,39,0.23,2489.85
2022-03-06,Furniture,South,12,0.39,12975.41
2021-09-24,Furniture,South,15,0.35,12617.32
2021-06-10,Electronics,West,31,0.38,8125.39
2023-05-21,Clothing,North,14,0.05,3142.83
2021-08-17,Food,East,11,0.35,1445.59
2021-06-09,Electronics,East,26,0.05,8297.2
2021-02-08,Sports,West,42,0.25,3977.82
2023-09-19,Clothing,East,27,0.29,3153.95
2023-06-03,Furniture,West,11,0.06,12219.0
2021-03-29,Electronics,North,38,0.25,9215.15
2022-02-07,Electronics,East,34,0.02,7544.91
2021-08-09,Clothing,South,43,0.12,3079.99
2021-03-09,Clothing,North,19,0.37,3613.72
2023-11-18,Electronics,North,6,0.07,12413.34
2021-05-02,Clothing,North,46,0.03,3338.72
2023-08-19,Furniture,East,38,0.18,13505.66
2021-09-01,Electronics,South,49,0.34,8543.95
2022-06-03,Furniture,South,42,0.03,11687.62
2021-03-30,Clothing,North,28,0.14,2630.22
2021-05-16,Clothing,West,1,0.36,2980.83
2022-09-10,Food,West,35,0.05,1281.88
2021-01-22,Sports,South,40,0.12,6039.67
2021-07-17,Sports,West,8,0.31,4169.0
2021-09-11,Sports,East,47,0.22,4136.69
2022-02-25,Sports,South,7,0.33,2771.37
2022-02-14,Sports,North,11,0.04,3622.19
2022-01-14,Food,North,39,0.37,2608.01
2022-12-21,Furniture,East,4,0.37,18821.82
2021-03-01,Clothing,South,25,0.06,2798.15
2021-07-05,Sports,West,12,0.01,3800.58
2021-10-26,Sports,South,26,0.4,3955.43
2022-07-23,Sports,West,38,0.19,4862.33
2022-12-14,Clothing,West,46,0.23,4526.86
2022-12-23,Furniture,East,12,0.25,16879.13
2021-11-25,Furniture,North,43,0.32,18893.82
2023-10-23,Clothing,North,37,0.32,3345.82
2022-05-11,Sports,West,46,0.08,3353.48
2023-11-01,Furniture,West,24,0.09,17744.4
2021-05-20,Food,West,16,0.35,1102.21
2021-07-22,Food,West,13,0.33,1395.53
2021-01-29,Food,North,25,0.25,2993.55
2023-12-20,Sports,West,4,0.4,5066.48
2022-03-21,Clothing,West,11,0.29,2828.3
2022-01-28,Electronics,West,32,0.09,12055.58
2022-08-01,Clothing,South,49,0.34,2965.29
2021-12-18,Furniture,South,7,0.17,17601.65
2021-01-09,Food,West,46,0.01,2844.97
2021-07-22,Furniture,South,11,0.13,11920.61
2022-03-15,Sports,West,28,0.31,3856.4
2023-10-30,Furniture,East,41,0.38,12173.07
2023-08-31,Electronics,North,23,0.11,7859.86
2023-01-21,Sports,North,45,0.1,5723.15
2022-01-15,Electronics,West,23,0.23,11537.24
2023-06-20,Clothing,South,28,0.32,4095.03
2021-08-08,Electronics,West,43,0.3,8396.62
2022-01-06,Clothing,West,47,0.22,4308.84
2022-12-28,Sports,South,26,0.25,6635.68
2023-02-17,Electronics,South,25,0.1,8261.74
2023-05-19,Sports,South,29,0.17,4019.26
2022-03-15,Furniture,West,19,0.1,11485.47
2023-11-20,Furniture,West,33,0.35,17586.1
2022-04-12,Sports,West,36,0.05,4484.24
2023-04-15,Clothing,West,14,0.27,3376.12
2021-08-20,Electronics,North,14,0.1,7313.51
2022-10-06,Sports,South,35,0.19,3796.17
2021-09-11,Clothing,West,30,0.12,3339.98
2023-08-13,Sports,West,28,0.13,4556.2
2021-08-14,Clothing,North,17,0.1,3257.21
2023-12-01,Clothing,West,3,0.3,4271.84
2021-10-06,Clothing,East,16,0.15,3118.0
2023-10-13,Electronics,South,46,0.29,7894.61
2023-01-10,Sports,South,30,0.18,6191.0
2022-08-14,Sports,North,29,0.22,4739.05
2021-03-25,Sports,West,45,0.22,3608.88
2021-06-18,Electronics,East,15,0.39,8140.5
2022-11-03,Clothing,South,46,0.15,4451.63
2023-10-09,Sports,East,25,0.08,3868.59
2021-08-25,Sports,North,38,0.36,3930.08
2023-02-28,Electronics,South,42,0.07,8656.8
2022-08-04,Food,East,47,0.33,1789.76
2023-07-25,Sports,East,38,0.06,3760.43
2022-10-01,Sports,West,23,0.26,4324.82
2023-06-29,Electronics,West,25,0.06,7720.61
2022-04-08,Food,West,42,0.37,605.38
2023-04-15,Food,South,7,0.23,347.69
2022-08-19,Food,West,22,0.13,1750.39
2023-05-27,Sports,East,17,0.06,3857.79
2022-01-22,Clothing,West,18,0.15,4998.72
2021-05-23,Clothing,West,49,0.28,3193.56
2023-09-02,Electronics,East,41,0.15,8130.27
2023-01-23,Furniture,North,10,0.1,17774.55
2022-01-03,Furniture,South,10,0.23,18260.82
2021-01-27,Clothing,East,7,0.17,5275.89
2023-10-04,Clothing,North,48,0.07,1990.37
2021-08-04,Clothing,East,38,0.06,2925.1
2023-03-23,Electronics,North,27,0.28,8672.59
2023-06-17,Sports,North,33,0.39,3427.26
2023-12-07,Clothing,East,1,0.09,4566.76
2021-06-24,Sports,North,44,0.31,3658.34
2021-09-02,Furniture,West,34,0.04,11866.19
2021-10-21,Electronics,North,4,0.15,7113.39
2023-03-20,Furniture,West,17,0.2,12492.37
2023-04-01,Sports,East,4,0.11,4075.3
2021-07-28,Electronics,West,43,0.21,7277.79
2021-12-12,Food,South,26,0.35,2459.31
2021-05-13,Furniture,North,4,0.38,12104.0
2023-01-15,Clothing,South,1,0.04,4155.59
2022-02-12,Food,East,7,0.11,2484.1
2022-11-25,Food,West,30,0.39,2508.05
2022-02-15,Electronics,East,9,0.11,8645.11
2023-04-08,Electronics,North,35,0.28,7919.44
2021-09-09,Electronics,West,8,0.1,7187.49
2022-04-22,Electronics,North,24,0.14,6838.2
2023-05-20,Electronics,North,19,0.08,7493.06
2023-10-20,Electronics,East,36,0.34,8673.94
2022-07-25,Electronics,West,43,0.35,7745.08
2022-07-14,Food,North,27,0.12,2020.6
2023-03-31,Clothing,North,32,0.33,2416.78
2022-12-31,Sports,East,14,0.14,5668.71
2023-09-02,Electronics,North,18,0.04,7740.75
2023-04-09,Electronics,North,28,0.3,8112.58
2023-09-20,Clothing,South,29,0.24,2323.91
2023-11-14,Furniture,East,16,0.11,17602.81
2022-07-26,Electronics,East,35,0.1,7883.42
2021-10-29,Furniture,South,47,0.39,11328.56
2023-07-21,Sports,West,31,0.35,3120.2
2021-08-10,Food,West,4,0.32,1514.28
2021-09-08,Electronics,East,37,0.05,7336.26
2022-05-29,Sports,West,17,0.3,4607.3
2023-09-30,Electronics,North,39,0.09,8621.05
2023-10-16,Clothing,South,48,0.39,2708.28
2022-04-18,Food,North,46,0.02,1801.01
2021-10-03,Food,South,26,0.14,1534.52
2021-03-02,Furniture,South,48,0.17,12533.9
2021-07-23,Electronics,North,39,0.33,7770.87
2021-04-19,Sports,North,41,0.31,4255.22
2021-05-20,Food,North,4,0.15,1655.89
2023-10-18,Food,South,30,0.23,1630.4
2021-02-24,Food,East,30,0.33,1192.05
2022-01-02,Clothing,North,22,0.01,5092.85
2023-02-23,Electronics,North,11,0.32,7796.02
2022-11-01,Sports,West,2,0.38,5792.94
2021-11-09,Clothing,North,44,0.01,4139.92
2022-09-13,Sports,West,12,0.02,3670.11
2021-07-17,Sports,East,30,0.14,3880.14
2021-06-06,Sports,South,36,0.04,4224.87
2023-12-01,Furniture,North,18,0.19,18391.68
2023-10-06,Food,West,26,0.29,1564.32
2023-08-13,Furniture,East,7,0.23,12708.14
2022-02-18,Sports,South,1,0.08,4058.84
2022-08-25,Electronics,South,26,0.26,7102.23
2023-10-17,Clothing,South,23,0.27,2422.77
2023-10-02,Clothing,South,26,0.37,3350.01
2023-10-31,Food,South,45,0.06,1337.32
2022-06-20,Sports,West,6,0.28,3803.13
2022-12-05,Sports,South,6,0.36,5517.77
2021-02-06,Electronics,North,44,0.2,7799.87
2021-03-06,Food,North,8,0.14,1307.29
2023-06-01,Furniture,West,24,0.07,12245.3
2021-09-01,Furniture,South,22,0.35,11877.68
2023-02-25,Electronics,North,19,0.16,8638.25
2023-07-11,Sports,North,37,0.37,3672.53
2022-10-07,Furniture,West,18,0.34,12102.22
2023-02-10,Furniture,South,31,0.15,11172.11
2023-06-26,Electronics,North,37,0.23,8329.49
2023-07-31,Electronics,South,30,0.01,7289.61
2021-03-15,Sports,East,42,0.11,4285.01
2021-03-09,Electronics,South,33,0.28,7079.68
2021-12-29,Electronics,West,10,0.27,11483.23
2022-09-13,Food,West,37,0.14,1918.94
2021-12-03,Clothing,South,12,0.32,5282.16
2023-10-04,Furniture,East,30,0.09,10641.85
2023-06-02,Food,West,27,0.18,955.09
2021-10-03,Food,East,39,0.19,2414.77
2022-10-02,Electronics,South,9,0.14,8071.01
2023-03-08,Food,West,21,0.38,983.93
2023-09-26,Sports,East,12,0.28,4738.51
2021-08-13,Food,North,29,0.22,1792.71
2023-10-02,Sports,East,33,0.2,4055.01
2023-08-21,Clothing,West,43,0.06,2041.42
2023-09-02,Furniture,North,15,0.15,13047.99
2021-11-17,Furniture,East,2,0.27,18131.19
2023-11-04,Sports,East,39,0.37,5845.17
2021-04-25,Electronics,West,44,0.33,8730.87
2023-03-13,Clothing,East,18,0.12,2541.66
2022-06-24,Furniture,West,3,0.17,11453.22
2023-10-11,Clothing,West,7,0.03,2513.39
2023-02-13,Food,East,43,0.04,1310.05
2022-12-24,Sports,North,18,0.19,6013.39
2022-08-06,Clothing,West,44,0.21,3320.07
2022-10-19,Food,West,38,0.11,874.48
2021-05-06,Food,South,37,0.26,1651.64
2021-02-27,Electronics,East,33,0.28,7698.72
2021-04-03,Food,East,44,0.12,1445.99
2021-09-20,Food,East,31,0.3,2104.57
2023-01-21,Clothing,East,11,0.08,4746.43
2022-12-16,Sports,South,4,0.22,6288.05
2021-02-25,Furniture,East,18,0.32,11691.94
2022-11-30,Electronics,East,4,0.21,12962.74
2023-02-19,Sports,North,49,0.36,4336.04
2021-07-19,Electronics,East,34,0.02,7787.59
2023-05-27,Furniture,West,29,0.24,12570.55
2022-12-08,Electronics,West,24,0.22,12284.47
2023-01-02,Furniture,West,22,0.26,17368.49
2023-04-24,Clothing,East,2,0.33,3100.01
2022-12-21,Clothing,South,44,0.29,4015.92
2021-04-26,Furniture,East,6,0.32,10979.98
2022-05-16,Sports,South,42,0.12,3783.65
2022-05-23,Sports,East,25,0.15,4567.02
2022-04-26,Sports,South,21,0.25,4737.18
2022-10-02,Furniture,East,16,0.22,11744.64
2021-06-23,Sports,West,31,0.38,3857.29
2021-05-15,Food,South,14,0.07,2198.07
2022-09-17,Electronics,West,39,0.14,8335.32
2021-08-23,Sports,West,28,0.23,4244.74
2022-11-23,Sports,South,32,0.35,6069.74
2021-12-14,Clothing,West,28,0.37,4862.39
2021-02-10,Clothing,West,49,0.13,2985.07
2022-10-30,Electronics,East,9,0.03,8764.76
2021-03-18,Electronics,East,45,0.17,7940.23
2023-08-02,Food,South,22,0.16,1432.3
2023-05-16,Electronics,South,32,0.39,6972.24
2023-11-21,Electronics,North,5,0.17,12529.05
2023-05-13,Furniture,West,23,0.12,11518.63
2022-07-01,Food,West,5,0.15,314.98
2021-02-11,Sports,East,42,0.16,3910.56
2023-08-20,Electronics,West,32,0.33,7830.87
2021-02-15,Sports,North,10,0.03,4224.92
2022-10-11,Sports,East,39,0.13,4324.57
2023-02-13,Electronics,South,15,0.39,7586.13
2023-03-11,Food,South,7,0.06,2859.96
2022-10-23,Food,West,29,0.3,1399.33
2021-07-20,Clothing,South,47,0.14,2155.9
2023-09-28,Sports,East,3,0.23,4791.41
2021-07-24,Furniture,East,19,0.04,12364.2
2022-02-26,Furniture,South,10,0.12,12204.43
2022-11-20,Clothing,West,28,0.2,4282.35
2023-10-15,Sports,East,29,0.09,4022.91
2023-10-27,Clothing,North,15,0.22,1915.71
2022-11-27,Furniture,East,35,0.09,17864.47
2021-12-08,Clothing,North,6,0.26,5728.39
2022-09-06,Sports,East,12,0.36,3522.82
2023-01-15,Electronics,East,47,0.03,12088.39
2023-06-12,Furniture,North,38,0.09,11157.55
2022-02-18,Food,East,13,0.34,1239.65
2023-10-15,Clothing,North,29,0.25,2367.4
2021-06-04,Clothing,South,19,0.03,3213.66
2022-03-15,Electronics,East,3,0.19,8107.92
2022-08-12,Clothing,West,8,0.08,2348.51
2022-06-28,Furniture,West,8,0.08,12044.14
2021-04-08,Sports,South,20,0.38,4061.88
2022-09-01,Food,North,47,0.3,1587.46
2023-04-04,Clothing,North,4,0.28,3426.97
2022-04-08,Sports,West,21,0.1,4782.52
2021-07-08,Sports,South,3,0.05,3693.08
2021-07-14,Food,East,45,0.35,1346.82
2022-11-21,Furniture,South,8,0.0,17913.37
2022-07-14,Food,South,23,0.16,848.95
2021-05-18,Clothing,North,16,0.11,2496.1
2023-12-24,Electronics,West,13,0.23,12281.62
2023-09-01,Clothing,West,3,0.1,3962.48
2023-05-25,Furniture,South,48,0.12,11480.18
2022-03-06,Clothing,West,9,0.34,4146.6
2022-12-13,Food,South,14,0.24,1966.82
2021-06-07,Sports,East,13,0.06,4605.95
2022-09-11,Furniture,East,7,0.29,12214.69
2023-10-31,Clothing,East,15,0.08,3097.39
2022-09-07,Electronics,North,7,0.17,7786.5
2023-06-06,Food,South,38,0.26,1507.92
2022-10-04,Food,North,34,0.11,1144.54
2022-02-14,Electronics,North,41,0.15,8472.84
2023-04-29,Furniture,West,22,0.29,12558.93
2023-04-04,Electronics,South,24,0.38,7674.75
2022-05-30,Furniture,East,49,0.21,11179.77
2023-11-22,Food,East,37,0.0,2086.08
2023-07-18,Furniture,North,44,0.14,12994.23
2022-01-05,Clothing,East,1,0.16,4615.98
2021-02-08,Food,North,10,0.14,2076.73
2023-11-24,Food,South,43,0.17,1786.1
2022-01-18,Food,North,16,0.25,2006.9
2023-10-20,Electronics,East,46,0.05,7844.64
2022-03-13,Clothing,East,8,0.11,2414.45
2023-08-16,Furniture,North,49,0.2,12083.43
2022-07-03,Clothing,South,25,0.13,2590.79
2023-12-28,Food,North,12,0.4,2724.47
2023-06-08,Food,East,25,0.17,1544.6
2021-05-03,Sports,South,17,0.35,4740.44
2023-12-06,Clothing,East,26,0.36,3661.3
2022-02-15,Food,South,46,0.33,1234.46
2023-01-17,Clothing,North,48,0.02,4296.29
2023-08-06,Electronics,South,14,0.38,8231.61
2021-10-30,Electronics,West,41,0.05,7788.99
2022-05-08,Furniture,East,36,0.01,12861.21
2021-11-05,Furniture,South,23,0.17,17907.95
2022-09-07,Food,South,43,0.08,1047.29
2023-06-11,Furniture,West,6,0.07,11919.53
2023-04-21,Food,East,47,0.12,1337.18
2022-10-15,Food,South,5,0.1,1964.12
2021-05-12,Sports,North,43,0.27,3794.1
2022-02-21,Sports,North,25,0.07,3239.8
2023-04-25,Sports,North,18,0.22,4088.76
2022-07-01,Sports,South,13,0.39,3674.57
2022-08-11,Electronics,South,43,0.17,7422.62
2021-11-25,Clothing,East,14,0.26,4511.29
2022-06-10,Electronics,North,28,0.39,7933.94
2022-04-29,Food,East,18,0.06,1389.83
2023-04-12,Clothing,South,28,0.17,3130.21
2022-05-04,Sports,West,27,0.34,3710.56
2021-08-21,Sports,East,32,0.37,4057.97
2021-11-04,Sports,South,47,0.24,5705.21
2022-01-29,Clothing,West,9,0.06,4911.12
2021-02-26,Food,East,40,0.36,1488.12
2022-05-18,Food,South,32,0.07,2374.88
2022-09-28,Clothing,West,20,0.14,2752.56
2023-08-09,Furniture,West,28,0.15,12178.58
2023-09-22,Sports,South,33,0.18,4564.85
2023-06-13,Electronics,East,4,0.32,8268.11
2023-05-15,Food,North,46,0.32,1570.22
2021-03-17,Electronics,North,34,0.29,8168.03
2022-02-18,Food,East,48,0.01,1753.77
2021-11-23,Electronics,West,3,0.23,12148.93
2022-07-13,Food,South,26,0.3,1492.65
2021-10-07,Clothing,South,8,0.18,3368.57
2021-03-01,Clothing,East,6,0.38,2957.63
2022-06-14,Clothing,East,16,0.33,2507.63
2022-07-23,Clothing,East,24,0.26,4029.22
2021-12-27,Food,East,48,0.02,2688.73
2021-03-28,Clothing,North,39,0.26,2544.24
2023-09-23,Sports,East,30,0.36,3877.81
2021-02-10,Food,West,45,0.15,1215.14
2021-04-24,Sports,North,13,0.34,3750.94
2021-06-21,Food,North,5,0.13,1933.56
2022-10-05,Electronics,South,25,0.23,7834.19
2022-09-03,Furniture,East,20,0.26,12958.05
2021-05-11,Clothing,North,18,0.27,2116.65
2023-04-14,Clothing,North,47,0.35,2985.16
2023-01-15,Electronics,West,18,0.09,11334.25
2021-07-04,Electronics,East,2,0.1,8163.74
2023-03-24,Electronics,East,10,0.28,8223.71
2021-10-15,Sports,East,45,0.07,4449.51
2022-04-29,Furniture,East,47,0.19,11386.5
2021-08-18,Sports,South,12,0.01,4215.69
2023-10-22,Furniture,West,47,0.06,11563.27
2021-09-05,Electronics,North,13,0.27,8047.9
2023-12-05,Sports,West,47,0.3,5779.03
2023-12-12,Electronics,South,11,0.05,11367.73
2022-05-31,Sports,West,19,0.09,4361.15
2023-10-14,Clothing,South,35,0.04,2870.71
2021-07-04,Clothing,North,39,0.17,3428.8
2022-05-03,Sports,West,26,0.05,4464.51
2021-09-08,Electronics,West,46,0.17,8655.66
2022-10-04,Clothing,South,14,0.29,2746.6
2022-11-06,Furniture,South,45,0.27,17535.54
2023-03-10,Clothing,West,44,0.11,3600.33
2022-04-29,Clothing,East,24,0.27,3051.41
2023-05-17,Furniture,West,41,0.37,12674.43
2022-03-23,Food,North,1,0.14,908.61
2021-10-23,Clothing,South,43,0.13,3344.34
2021-08-07,Electronics,North,22,0.23,8021.55
2021-12-25,Furniture,East,23,0.1,17979.27
2022-03-15,Electronics,West,19,0.26,7839.19
2022-07-17,Electronics,East,18,0.33,7444.72
2023-06-20,Electronics,West,12,0.18,8331.9
2023-04-17,Sports,South,28,0.27,3803.97
2022-06-05,Sports,West,28,0.26,4105.73
2021-04-25,Furniture,East,33,0.02,12966.21
2023-10-02,Food,North,19,0.07,1231.57
2023-12-29,Furniture,South,28,0.36,17851.15
2023-02-07,Electronics,West,49,0.38,7918.53
2021-08-20,Furniture,North,37,0.31,11802.85
2022-10-11,Sports,East,26,0.37,3818.36
2023-05-18,Furniture,North,35,0.12,12348.85
2023-08-31,Sports,West,34,0.1,4661.68
2022-05-20,Sports,West,35,0.15,4064.94
2022-07-23,Electronics,South,40,0.02,8369.93
2021-10-24,Electronics,North,16,0.32,7913.61
2023-01-14,Clothing,North,38,0.39,4401.01
2023-09-01,Clothing,West,13,0.33,2800.06
2023-01-24,Electronics,South,23,0.22,11617.66
2022-09-24,Electronics,North,22,0.12,8618.19
2021-02-13,Sports,West,16,0.08,3749.04
2021-03-13,Electronics,South,28,0.15,8305.52
2021-04-22,Food,North,48,0.27,1081.44
2022-05-06,Furniture,South,35,0.18,12022.94
2022-06-03,Electronics,East,45,0.37,7999.6
2023-02-27,Sports,North,46,0.34,3585.46
2022-09-26,Clothing,West,8,0.04,2826.63
2023-01-14,Sports,West,44,0.05,5465.71
2021-09-07,Sports,North,22,0.27,4008.38
2022-04-30,Electronics,East,21,0.09,7119.72
2023-06-26,Clothing,East,26,0.32,2971.12
2023-03-07,Furniture,North,40,0.24,12325.47
2021-01-17,Food,East,21,0.09,2243.52
2023-03-16,Furniture,South,25,0.19,11649.9
2022-06-08,Furniture,South,41,0.16,11675.35
2022-09-09,Food,West,1,0.35,2104.08
2021-07-04,Food,West,6,0.01,1579.1
2022-04-28,Sports,South,23,0.36,4422.29
2022-09-02,Electronics,North,23,0.26,8471.35
2022-03-07,Furniture,South,43,0.3,11777.13
2021-11-25,Electronics,South,43,0.0,11499.19
2023-06-18,Sports,East,23,0.25,4323.04
2022-10-12,Clothing,South,32,0.24,2571.39
2023-04-13,Furniture,North,30,0.21,11704.78
2021-03-11,Food,East,13,0.31,1551.82
2022-07-16,Sports,East,43,0.22,3874.41
2021-06-14,Food,North,18,0.34,343.0
2023-10-04,Clothing,East,23,0.09,2382.7
2023-08-23,Electronics,South,15,0.32,8504.37
2023-04-26,Electronics,North,33,0.07,7959.36
2022-11-13,Food,South,21,0.33,2616.35
2023-05-16,Sports,East,39,0.38,3594.19
2021-07-25,Electronics,South,23,0.13,7444.1
2021-11-25,Electronics,West,27,0.21,12361.03
2022-06-19,Sports,East,45,0.26,4648.23
2023-11-03,Sports,East,44,0.03,5563.65
2021-05-16,Food,North,18,0.2,2008.88
2022-12-22,Electronics,South,24,0.14,11511.8
2023-05-12,Sports,South,47,0.35,3181.52
2022-11-01,Food,South,40,0.35,2542.92
2023-07-18,Clothing,North,42,0.28,2522.53
2021-02-26,Clothing,South,7,0.26,2394.9
2021-04-17,Furniture,East,48,0.29,11405.74
2022-01-12,Sports,South,20,0.15,5826.08
2023-06-28,Furniture,West,27,0.16,11149.69
2021-10-06,Food,East,6,0.22,1797.1
2021-01-07,Electronics,East,27,0.38,12240.77
2023-04-01,Sports,West,9,0.29,4240.33
2022-02-14,Clothing,West,45,0.22,3603.85
2022-09-18,Furniture,West,31,0.31,12485.41
2022-10-05,Clothing,South,21,0.15,2546.18
2021-06-18,Clothing,North,26,0.29,3337.07
2021-08-15,Clothing,North,40,0.16,3555.61
2021-11-20,Clothing,East,48,0.11,4907.09
2022-05-27,Sports,East,45,0.24,4444.54
2023-11-24,Sports,North,13,0.27,5924.71
2021-09-24,Sports,East,49,0.18,3675.92
2023-04-21,Clothing,East,23,0.23,2882.72
2022-10-17,Electronics,South,20,0.28,7650.74
2023-07-14,Clothing,North,37,0.31,3501.68
2023-09-07,Furniture,South,28,0.36,12093.33
2021-10-01,Food,East,17,0.14,1911.86
2022-06-18,Food,South,28,0.38,775.61
2021-12-22,Food,West,41,0.25,2026.77
2022-11-02,Furniture,East,2,0.32,17487.38
2022-08-01,Electronics,South,25,0.28,7187.14
2022-02-11,Electronics,North,41,0.08,8149.95
2021-06-22,Food,North,6,0.03,967.74
2023-04-29,Electronics,South,11,0.29,7813.5
2023-01-23,Food,West,38,0.2,1764.25
2022-01-08,Clothing,West,6,0.28,4296.27
2023-03-17,Sports,North,45,0.19,4294.42
2023-02-12,Sports,North,11,0.12,3521.65
2022-04-05,Furniture,East,14,0.11,11773.14
2021-02-12,Electronics,North,2,0.29,8264.2
2021-02-17,Food,West,40,0.11,1840.82
2022-04-14,Electronics,South,3,0.29,7803.01
2021-07-02,Food,North,35,0.15,1647.65
2023-08-06,Clothing,West,33,0.31,3408.7
